Deal_Id,ProviderDeal_ID,Full_Title,Short_Title,Full_Desc,Short_Desc,all_details,Outlets,PostalCodes,DealSite_URL,DealImage_URL,HighlightImage_URL,Start_Date,End_Date,Merchant_ID,ProviderMerchant_ID,Merchant_Name,Merchant_Image_URL,MerchantWebsite_URL,Card_Type,Terms_and_Conditions,CardImages_URL,isFeatured,homeFeatured,isOnlineMerchant,category,subCategory,keywords,bookmark
212_103577,212,Somerset Orchard,Somerset Orchard,"Enjoy year long special rates","Enjoy year long special rates",0,"Addr: No 160 Orchard Road, #06-01 OG Orchard Point (Entrance via Koek Road); Postal: 238842; Coords: 1.301394, 103.840469",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/somerset-orchard-singapore.jpg,0,0,2015-12-31 T23:59:59,CITI_103577,212_CITI_103577,Somerset Orchard,0,0,All,General terms and conditions apply.,0,0,0,0,Travel,Not available,0,0
212_125055,212,Sony,Sony,SGD150 off Sony Alpha ILCE5100L (Black/White/Brown) at SGD849...,SGD150 off Sony Alpha ILCE5100L (Black/White/Brown) at SGD849...,0,"Addr: 313@Somerset #02-28 to 37, 313 Orchard Road; Postal: 238895; Coords: 1.301259, 103.838562|Addr: Bugis Junction #01-58/59, 200 Victoria Street; Postal: 188021; Coords: 1.299369, 103.854919|Addr: IMM #01-23, 2 Jurong East Street 21; Postal: 609601; Coords: 1.334938, 103.746872|Addr: Nex #03-21, 23 Serangoon Central; Postal: 556083; Coords: 1.350766, 103.872322",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125055.jpg,0,0,2015-07-31 T23:59:59,CITI_125055,212_CITI_125055,Sony,0,0,All,"For full store listing, visit sony.com.sg/section/shop.",0,0,0,0,Lifestyle & Entertainment,Not available,0,0
212_126025,212,Sorrel,Sorrel,10% off with a minimum spend of SGD180 (dinner),10% off with a minimum spend of SGD180 (dinner),0,"Addr: 21 Boon Tat Street #01-00; Postal: 069620; Coords: 1.281301, 103.848488",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126025.jpg,0,0,2016-05-31 T23:59:59,CITI_126025,212_CITI_126025,Sorrel,0,0,All,"Valid for dinner only.
General terms and conditions apply.",0,0,0,0,Dining,Not available,0,0
212_120139,212,Spruce,Spruce,15% off total bill with minimum spend of SGD80,15% off total bill with minimum spend of SGD80,0,"Addr: 320 Tanglin Road; Postal: 247980; Coords: 1.298467, 103.816559|Addr: 260 Upper Bukit Timah Road, #01-01; Postal: 588213; Coords: 1.349130, 103.770531",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120139.jpg,0,0,2015-12-31 T23:59:59,CITI_120139,212_CITI_120139,Spruce,0,0,All,"- Valid for dine-in only.
- Not valid for set menus.
- Not valid on eve of and on public holidays unless otherwise stated.
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_122527,212,"Starscafe, Copthorne King's Hotel","Starscafe, Copthorne King's Hotel",20% off total food bill,20% off total food bill,0,"Addr: 403 Havelock Road; Postal: 169632; Coords: 1.288404, 103.836319",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122527.jpg,0,0,2015-12-31 T23:59:59,CITI_122527,212_CITI_122527,"Starscafe, Copthorne King's Hotel",0,0,All,"- Valid from Monday to Sunday. 
- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_123603,212,Suki-Ya,Suki-Ya,10% off total bill with a min. spend of SGD80,10% off total bill with a min. spend of SGD80,0,"Addr: 1 Jelebu Road, #02-16 Bukit Panjang Plaza; Postal: 677743; Coords: 1.379962, 103.764153|Addr: 112 East Coast Road, #03-04 112 Katong; Postal: 428802; Coords: 1.305511, 103.904625|Addr: 201 Victoria Street, #04-14/15 Bugis+; Postal: 188067; Coords: 1.300433, 103.855812|Addr: Blk 205 Hougang St 21, #02-08/09 Heartland Mall; Postal: 530205; Coords: 1.359336, 103.885208|Addr: 6 Raffles Boulevard, #02-183BC Marina Square; Postal: 039594; Coords: 1.291814, 103.858032|Addr: 68 Orchard Road, #04-63/67 Plaza Singapura; Postal: 238839; Coords: 1.300614, 103.845108|Addr: 4 Tampines Central 5, #B1-02 Tampines Mall; Postal: 529510; Coords: 1.353112, 103.943710|Addr: 799 New Upper Changi Road, #03-08/11 Bedok Point; Postal: 467351; Coords: 1.324574, 103.932297|Addr: 1 Stadium Place, #01-35 Kallang Wave; Postal: 397628; Coords: 1.280094, 103.850952",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123603.jpg,0,0,2015-12-31 T23:59:59,CITI_123603,212_CITI_123603,Suki-Ya,0,0,All,"Not valid on eve of and on public holidays and special occasions (Valentine's Day, Mother's Day and Father's Day).",0,0,0,0,Dining,Not available,0,0
212_120145,212,Sumire Yakitori House,Sumire Yakitori House,10% off with minimum spend of SGD100,10% off with minimum spend of SGD100,0,"Addr: 80 Middle Road #01-88/89; Postal: 188966; Coords: 1.299430, 103.855667|Addr: 16 Enggor Street #01-02 to 04 Icon Village; Postal: 079717; Coords: 1.274261, 103.844368",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120145.jpg,0,0,2015-12-31 T23:59:59,CITI_120145,212_CITI_120145,Sumire Yakitori House,0,0,All,Valid for dine-in only.,0,0,0,0,Dining,Not available,0,0
212_125111,212,Sunglass Hut,Sunglass Hut,10% off regularpriced items,10% off regularpriced items,0,"Addr: 313@Somerset: 313 Orchard Road #02-50; Postal: 238895; Coords: 1.284650, 103.830254|Addr: Bedok Mall: 311 New Upper Changi Road #01-47/48; Postal: 467360; Coords: 1.324427, 103.931023|Addr: Changi Airport T1: 80 Airport Boulevard #02-28; Postal: 819643; Coords: 1.362159, 103.990051|Addr: Changi Airport T2: 60 Airport Boulevard #026-114; Postal: 819643; Coords: 1.355322, 103.988335|Addr: Changi Airport T2: 60 Airport Boulevard #026-114; Postal: 819643; Coords: 1.355322, 103.988335|Addr: Changi Airport T3 (Airside): 65 Airport Boulevard #02-21; Postal: 819663; Coords: 1.285516, 103.832199|Addr: Changi Airport T3 (Landside): 65 Airport Boulevard #B2-08; Postal: 819663; Coords: 1.356716, 103.986511|Addr: Chinatown Point: 133 New Bridge Road #02-19/20; Postal: 059413; Coords: 1.323137, 103.635696|Addr: Imm: 2 Jurong East St 21 #01-K28/K29; Postal: 609601; Coords: 1.334938, 103.746872|Addr: JEM: 50 Jurong Gateway Road #01-17; Postal: 608549; Coords: 1.285657, 103.833244|Addr: Suntec City Mall: 3 Temasek Boulevard #01-300; Postal: 038983; Coords: 1.345871, 103.750900|Addr: Vivocity Kiosk: 1 Harbourfront Walk #01-K4; Postal: 098585; Coords: 1.264613, 103.823013|Addr: Wheelock Place: 501 Orchard Road #B2-05; Postal: 238880; Coords: 1.304598, 103.830322|Addr: Wisma Atria: 435 Orchard Road #03-03/04; Postal: 238877; Coords: 1.303510, 103.833054|Addr: Vivocity: 1 Harbourfront Walk #02-112; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125111.jpg,0,0,2015-07-31 T23:59:59,CITI_125111,212_CITI_125111,Sunglass Hut,0,0,All,Not valid for Oakley and third party brands.,0,0,0,0,Lifestyle & Entertainment,Not available,0,0
212_124815,212,T.M.Lewin,T.M.Lewin,Up to 50% off regularpriced items and additional 5% off sale...,Up to 50% off regularpriced items and additional 5% off sale...,0,"Addr: ION Orchard #B1-20, 2 Orchard Turn; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Orchard Central #01-08A, 181 Orchard Road; Postal: 238801; Coords: 1.300928, 103.839928|Addr: Plaza Singapura #03-75, 68 Orchard Rd; Postal: 238839; Coords: 1.300614, 103.845108|Addr: Raffles City S.C. #01-22, 252 North Bridge Road; Postal: 179103; Coords: 1.293906, 103.853348|Addr: Suntec City Mall #01-336/337 3 Temasek Boulevard; Postal: 038983; Coords: 1.295749, 103.859711|Addr: VivoCity #01-122/123/124, 1 Harbourfront Walk; Postal: 098585; Coords: 1.264867, 103.822357|Addr: Westgate #01-40, 3 Gateway Drive; Postal: 608532; Coords: 1.335021, 103.742912",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124815.jpg,0,0,2015-08-10 T23:59:59,CITI_124815,212_CITI_124815,T.M.Lewin,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_124885,212,Taka Jewellery,Taka Jewellery,"Up to 50% off","Up to 50% off",0,"Addr: AMK Hub, 53 Ang Mo Kio Avenue 3 #B1-53; Postal: 569933; Coords: 1.369017, 103.848122|Addr: Heartland Mall, 205 Hougang Street 21 #01-133/135; Postal: 530205; Coords: 1.392105, 103.909912|Addr: Ang Mo Kio Central, Blk 702 Ang Mo Kio Avenue 8 #01-2519; Postal: 560702; Coords: 1.369736, 103.847588|Addr: Blk 520 Toa Payoh Central #01-62; Postal: 310520; Coords: 1.342192, 103.852005|Addr: Blk 83 Marine Parade Central, #01-552; Postal: 440083; Coords: 1.303046, 103.906120|Addr: 20 Tampines Central 1 #01-29/30 Tampines MRT Station; Postal: 529538; Coords: 1.353448, 103.945122|Addr: Blk 205 Bedok North Street 1 #01-373; Postal: 460205; Coords: 1.326049, 103.930756|Addr: 2 Tampines Central 5, #01-27/28 Century Square; Postal: 529509; Coords: 1.352299, 103.943855|Addr: Blk 442 Clementi Ave 3 #01-89; Postal: 120442; Coords: 1.313808, 103.764267|Addr: IMM Building, 2 Jurong East Street 21 #01-28; Postal: 120442; Coords: 1.285764, 103.830368|Addr: 10 Choa Chu Kang Ave 4 #01-28/29 Choa Chu Kang MRT Station; Postal: 689810; Coords: 1.385659, 103.744255|Addr: People's Park Complex 1 Park Road #01-60; Postal: 059108; Coords: 1.284095, 103.842529|Addr: 1 Park Road #01-82 People's Park Complex; Postal: 059108; Coords: 1.284095, 103.842529|Addr: 304 Orchard Road #01-17, #01-82 Lucky Plaza; Postal: 238863; Coords: 1.304565, 103.833931|Addr: Lucky Plaza 304 Orchard Road #02-80/84; Postal: 238863; Coords: 1.304565, 103.833931|Addr: 180A Orchard Road Peranakan Place; Postal: 238846; Coords: 1.301373, 103.839249|Addr: ION Orchard 2 Orchard Turn #B2-63; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Orchard Plaza 150 Orchard Road #01-52; Postal: 238847; Coords: 1.304565, 103.833931",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124885.jpg,0,0,2015-07-31 T23:59:59,CITI_124885,212_CITI_124885,Taka Jewellery,0,0,All,Regular-priced items entitled for additional discount.,0,0,0,0,Shopping,Not available,0,0
212_126029,212,tcc,tcc,15% off total bill with a minimum spend of SGD25,15% off total bill with a minimum spend of SGD25,0,"Addr: 370 Alexandra Road, #01-07/08 Anchorpoint; Postal: 159953; Coords: 1.288337, 103.804916|Addr: 80 Middle Road, #01-92-96 Bugis Junction; Postal: 188966; Coords: 1.299430, 103.855667|Addr: 6 Eu Tong Sen Street, #02-84/85/86 The Central; Postal: 059817; Coords: 1.288424, 103.846695|Addr: 65 Airport Boulevard, #01-22 Terminal 3 Arrival Hall; Postal: 819663; Coords: 1.356716, 103.986511|Addr: 51 Circular Road; Postal: 049406; Coords: 1.285812, 103.849533|Addr: Blk 3E River Valley Road, #01-01; Postal: 179024; Coords: 1.290668, 103.846207|Addr: 109 North Bridge Road, #01-34/35/36 Funan Digitalife Mall; Postal: 179097; Coords: 1.291330, 103.850075|Addr: 25 International Business Park #01-80, German Centre; Postal: 609916; Coords: 1.324738, 103.746780|Addr: 1 Kim Seng Promenade #01-29, Great World City; Postal: 237994; Coords: 1.293984, 103.832085|Addr: 360 Orchard Road, #01-01 International Building; Postal: 238869; Coords: 1.298846, 103.846512|Addr: 350 Orchard Road, Level 2 Isetan Scotts Shaw House; Postal: 238868; Coords: 1.305487, 103.831573|Addr: 2 Keppel Bay Vista, #02-02A, Marina at Keppel Bay; Postal: 098382; Coords: 1.264002, 103.812508|Addr: 2 Bayfront Avenue, #B2-120/120A The Shoppes at Marina Bay Sands; Postal: 018972; Coords: 1.283949, 103.858849|Addr: 9 Raffles Boulevard, #01-44/45 Millenia Walk; Postal: 039596; Coords: 1.291601, 103.860168|Addr: 238 Thomson Road, #01-56/58 Novena Square; Postal: 307683; Coords: 1.319811, 103.843979|Addr: 1 Marina Boulevard, #01-01; Postal: 018989; Coords: 1.282387, 103.852440|Addr: 178/182 Orchard Road, Peranakan Place Complex; Postal: 238847; Coords: 1.301373, 103.839249|Addr: 5 Raffles Place #B1-63/64/65, Raffles Place MRT Station; Postal: 048618; Coords: 1.284496, 103.851418|Addr: 3 Church Street, #01-01 Samsung Hub; Postal: 049483; Coords: 1.283276, 103.849632|Addr: 80 Mohamed Sultan Road, #01-01/02 The Pier @ Robertson; Postal: 239013; Coords: 1.291438, 103.840553|Addr: 1 HarbourFront Walk, #02-149 Vivo City; Postal: 098585; Coords: 1.264867, 103.822357",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126029.jpg,0,0,2016-06-30 T23:59:59,CITI_126029,212_CITI_126029,tcc,0,0,All,"- Valid for dine-in only.
- Not valid with function packages and purchase of gift vouchers.
- Not valid on eve of and on public holidays.
- Not valid with other promotions, discount cards or retail merchandises unless otherwise stated.",0,0,0,0,Dining,Not available,0,0
212_120883,212,"Thanying, Amara Sanctuary Resort Sentosa","Thanying, Amara Sanctuary Resort Sentosa",10% off total food bill,10% off total food bill,0,"Addr: 1 Larkhill Road, Sentosa Island; Postal: 099394; Coords: 1.253448, 103.818886",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120883.jpg,0,0,2015-12-31 T23:59:59,CITI_120883,212_CITI_120883,"Thanying, Amara Sanctuary Resort Sentosa",0,0,All,"- Not valid on Eve of and on Public Holidays and on other special occasions including Valentine's Day, Mother's Day, Father's Day, unless otherwise stated. 
- General terms and conditions apply.",0,0,0,0,Dining,Not available,0,0
212_124981,212,The Body Shop,The Body Shop,"18 Jun  1 Jul 15","18 Jun  1 Jul 15",0,"Addr: Orchard Gateway #B2-38, 277 Orchard Road; Postal: 238858; Coords: 1.300542, 103.839195|Addr: ION Orchard #B2-39, 2 Orchard Turn; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Centrepoint #01-47/48, 176 Orchard Road; Postal: 238843; Coords: 1.301959, 103.839828|Addr: Ngee Ann City #B1-34, 391 Orchard Road; Postal: 238873; Coords: 1.302707, 103.834290|Addr: Wisma Atria #B1-37, 435 Orchard Road; Postal: 238877; Coords: 1.303554, 103.833092|Addr: Paragon #B1-14/15, 290 Orchard Road; Postal: 238859; Coords: 1.304510, 103.836182|Addr: Plaza Singapura #01-02, 68 Orchard Road; Postal: 238839; Coords: 1.300614, 103.845108|Addr: Tanglin Mall #01-10, 163 Tanglin Road; Postal: 247933; Coords: 1.306682, 103.827133|Addr: Suntec City Mall #01-422/423, 3 Temasek Boulevard; Postal: '038983; Coords: 1.295749, 103.859711|Addr: One Raffles Place #03-28/29, 1 Raffles Place; Postal: 048616; Coords: 1.284495, 103.851158|Addr: Harbour Front Centre #01-73, 1 Maritime Square; Postal: 099253; Coords: 1.264119, 103.820007|Addr: VivoCity #01-147, 1 HarbourFront Walk; Postal: 098585; Coords: 1.264867, 103.822357|Addr: Golden Shoe Car Park #01-16, 50 Market Street; Postal: 048940; Coords: 1.283993, 103.850258|Addr: Junction 8 Shopping Centre #01-09, 9 Bishan Place; Postal: 579837; Coords: 1.350321, 103.848625|Addr: Great World City #01-39A, 1 Kim Seng Promenade; Postal: 237994; Coords: 1.293984, 103.832085|Addr: Bugis Junction #01-28, 200 Victoria Street; Postal: 188021; Coords: 1.299369, 103.854919|Addr: Raffles City Shopping Centre #01-42, 252 North Bridge Road; Postal: 179103; Coords: 1.294149, 103.852806|Addr: Novena Square #01-34, 238 Thomson Road; Postal: 307683; Coords: 1.319811, 103.843979|Addr: Tiong Bahru Plaza #01-38/39, 302 Tiong Baru Road; Postal: 168732; Coords: 1.286145, 103.827339|Addr: Marina Square #02-340, 6 Raffles Boulevard; Postal: 039594; Coords: 1.290989, 103.857422|Addr: HDB Hub #01-08A, 530 Lorong 6 Toa Payoh; Postal: 310530; Coords: 1.332516, 103.848534|Addr: Chinatown Point #01-26, 133 New Bridge Road; Postal: 059413; Coords: 1.285362, 103.845024|Addr: City Square Mall #01-26, 180 Kitchener Road; Postal: 208539; Coords: 1.311387, 103.856606|Addr: Nex #01-45, 23 Serangoon Central; Postal: 556083; Coords: 1.350057, 103.872940|Addr: Compass Point Shopping Centre #01-31/32, 1 Sengkang Square; Postal: 545078; Coords: 1.392272, 103.894775|Addr: Causeway Point #01-31, 1 Woodlands Square; Postal: 738099; Coords: 1.435840, 103.786255|Addr: Sembawang Shopping Centre #01-04, 604 Sembawang Road; Postal: 758459; Coords: 1.441872, 103.824821|Addr: Northpoint Shopping Centre #01-09, 930 Yishun Avenue 2; Postal: 769098; Coords: 1.429836, 103.835571|Addr: Heartland Mall Kovan #01-02, 205 Hougang Street 21; Postal: 530205; Coords: 1.359336, 103.885208|Addr: Hougang Mall #01-34, 90 Hougang Avenue 10; Postal: 538766; Coords: 1.372629, 103.893936|Addr: AMK Hub #B1-02, 53 Ang Mo Kio Avenue 3; Postal: 569933; Coords: 1.369017, 103.848122|Addr: Bedok Mall #01-26, 311 New Upper Changi Road; Postal: 467360; Coords: 1.324427, 103.931023|Addr: Changi City Point #01-23, 5 Changi Business Park Central 1; Postal: 486038; Coords: 1.334040, 103.963829|Addr: Changi Airport Terminal 3 #B2-47, 65 Airport Boulevard; Postal: 819663; Coords: 1.355912, 103.987022|Addr: Parkway Parade #B1-50/66, 80 Marine Parade Road; Postal: 449269; Coords: 1.301987, 103.905067|Addr: Tampines Mall #01-30, 4 Tampines Central 5; Postal: 529510; Coords: 1.353112, 103.943710|Addr: The Clementi Mall #03-29, 3155 Commonwealth Avenue West; Postal: 129588; Coords: 1.314942, 103.764236|Addr: Holland Village, 271 Holland Avenue; Postal: 278991; Coords: 1.308684, 103.793015|Addr: Lot 1 Shopper's Mall #01-14, 21 Choa Chu Kang Ave 4; Postal: 689812; Coords: 1.381857, 103.739647|Addr: Jurong Point Shopping Centre #01-03, 1 Jurong Point Central 2; Postal: 648886; Coords: 1.339791, 103.706810|Addr: JEM #01-21, 50 Jurong Gateway Road; Postal: 608549; Coords: 1.333066, 103.743660",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124981.jpg,0,0,2015-07-31 T23:59:59,CITI_124981,212_CITI_124981,The Body Shop,0,0,All,Valid at all The Body Shop stores except IMM & Metro Centrepoint store.,0,0,0,0,Shopping,Not available,0,0
212_122549,212,"The Buffet, M Hotel","The Buffet, M Hotel","18% off food bill for lunch (Monday to Friday)","18% off food bill for lunch (Monday to Friday)",0,"Addr: 81 Anson Road; Postal: 079908; Coords: 1.273935, 103.845123",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_122549.jpg,0,0,2015-12-31 T23:59:59,CITI_122549,212_CITI_122549,"The Buffet, M Hotel",0,0,All,"- Not valid for functions, banquets or catering functions. 
- Not valid with other promotions, discount cards, promotional vouchers and in-house offer discount cards.",0,0,0,0,Dining,Not available,0,0
212_125135,212,The Chocolatier,The Chocolatier,10% off with minimum spend of SGD80,10% off with minimum spend of SGD80,0,"Addr: Singapore Changi Airport Terminal 2 Transit Lounge Central, #026-079, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511|Addr: Singapore Changi Airport Terminal 2 Transit Lounge North, #027-025, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.356716, 103.986511",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125135.jpg,0,0,2016-04-30 T23:59:59,CITI_125135,212_CITI_125135,The Chocolatier,0,0,All,General terms and conditions apply.,0,0,0,0,Dining,Not available,0,0
212_123579,212,"Lobby Lounge, Singapore Marriott Tang Plaza Hotel","Lobby Lounge, Singapore Marriott Tang Plaza Hotel",10% off a la carte food bill (Mon to Thu),10% off a la carte food bill (Mon to Thu),0,"Addr: 1 Harbourfront Walk, #01-161-162 VivoCity; Postal: 098585; Coords: 1.264894, 103.821678",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_123579.jpg,0,0,2016-05-31 T23:59:59,CITI_123579,212_CITI_123579,The Chop House,0,0,All,"Valid for dine-in only. Not valid on eve of and on Public Holidays. Not valid with other promotions, discount cards and promotional vouchers.",0,0,0,0,Dining,Not available,0,0
212_125129,212,The Fashion Gallery,The Fashion Gallery,SGD50 off with minimum spend of SGD600,SGD50 off with minimum spend of SGD600,0,"Addr: Singapore Changi Airport Terminal 2 Transit Lounge North, #026-091, Singapore Changi Airport: Airport Boulevard; Postal: 819643; Coords: 1.352030, 103.989822",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_125129.jpg,0,0,2016-04-30 T23:59:59,CITI_125129,212_CITI_125129,The Fashion Gallery,0,0,All,General terms and conditions apply.,0,0,0,0,Shopping,Not available,0,0
212_124887,212,The Hour Glass,The Hour Glass,Receive 3 exclusive straps worth SGD150 with every purchase of...,Receive 3 exclusive straps worth SGD150 with every purchase of...,0,"Addr: ION Orchard 2 Orchard Turn #03-06; Postal: 238801; Coords: 1.303895, 103.831940|Addr: Knightsbridge 270 Orchard Road #01-01; Postal: 238857; Coords: 1.302927, 103.836281|Addr: Millenia Walk 9 Raffles Boulevard #01-27; Postal: 039596; Coords: 1.291601, 103.860168|Addr: One Raffles Place 1 Raffles Place, #01-07/08; Postal: 048616; Coords: 1.284479, 103.851082|Addr: Orchard Central 181 Orchard Road #01-06; Postal: 238896; Coords: 1.300928, 103.839928|Addr: Paragon 290 Orchard Road #01-24/25; Postal: 238859; Coords: 1.304510, 103.836182|Addr: Raffles Hotel Arcade 328 North Bridge Road #01-12 to 15; Postal: 188719; Coords: 1.285892, 103.817169|Addr: Takashimaya S.C. 391 Orchard Road #01-02; Postal: 238872; Coords: 1.302450, 103.834671|Addr: Tang Plaza 320 Orchard Road Ground floor; Postal: 238865; Coords: 1.305151, 103.832497|Addr: Tampines Mall 4 Tampines Central 5 #01-48 Tampines Mall; Postal: 529510; Coords: 1.352661, 103.945244|Addr: VivoCity 1 Harbourfront Walk, #01-13/14 VivoCity; Postal: 098585; Coords: 1.264374, 103.822098",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_124887.jpg,0,0,2015-07-31 T23:59:59,CITI_124887,212_CITI_124887,The Hour Glass,0,0,All,General terms and conditions apply,0,0,0,0,Shopping,Not available,0,0
212_126027,212,The House of Robert Timms,The House of Robert Timms,15% off total bill with a minimum spend of SGD30,15% off total bill with a minimum spend of SGD30,0,"Addr: 321 Orchard Road, #01-01/01A/02, Orchard Shopping Centre; Postal: 238866; Coords: 1.303420, 103.834770|Addr: 501 Orchard Road, #01-02/03, Wheelock Place; Postal: 238880; Coords: 1.304598, 103.830322|Addr: 3 Temasek Boulevard, #01-361/362 Suntec City Mall; Postal: 038983; Coords: 1.295968, 103.858971",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_126027.jpg,0,0,2016-06-30 T23:59:59,CITI_126027,212_CITI_126027,The House of Robert Timms,0,0,All,"- Valid for dine-in only.
- Not valid with function packages and purchase of gift vouchers.
- Not valid on eve of and on public holidays.
- Not valid with other promotions, discount cards or retail merchandises unless otherwise stated.",0,0,0,0,Dining,Not available,0,0
212_120891,212,"The Knolls, Capella Singapore","The Knolls, Capella Singapore","Citibank ULTIMA Card","Citibank ULTIMA Card",0,"Addr: 1 The Knolls, Sentosa; Postal: 098297; Coords: 1.322938, 103.917336",None,http://www.citiworldprivileges.com/sg/search/?ot_page=&country=SG&city=&offer_type=&offer_sub_type=&keyword=,http://www.citiworldprivileges.com/data/images/offer_details/desktop/offer_merc_image_120891.jpg,0,0,2015-12-31 T23:59:59,CITI_120891,212_CITI_120891,"The Knolls, Capella Singapore",0,0,All,"- Valid for dine-in only. 
- Not applicable for set menus, Sunday Brunch and special events. 
- Not valid on eve of and on Public Holidays, including 15 days of Chinese New Year and blackout dates. 
- General terms and conditions apply.",0,0,0,0,Dining,Not available,0,0
